City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Peshkovo,RU,2021-04-08 00:00:55,47.0187,39.3885,51.01,93,2,4.0
283,Grand Gaube,MU,2021-04-08 00:00:55,-20.0064,57.6608,80.01,79,100,5.99
284,Poum,NC,2021-04-08 00:00:56,-20.2333,164.0167,80.38,73,62,22.79
285,Oktyabrskoye,RU,2021-04-08 00:00:56,43.0645,44.7417,48.2,66,0,6.71
286,Kalmar,SE,2021-04-08 00:00:57,56.6616,16.3616,33.01,100,90,2.3
287,Ajaccio,FR,2021-04-08 00:00:40,42.0,8.9167,35.6,60,0,6.91
288,Vila Franca Do Campo,PT,2021-04-08 00:00:57,37.7167,-25.4333,60.8,82,75,19.57
289,Viedma,AR,2021-04-08 00:00:27,-40.8135,-62.9967,64.9,75,100,5.26
290,Senneterre,CA,2021-04-08 00:00:58,48.3835,-77.2328,60.8,25,90,4.61
291,La Ronge,CA,2021-04-07 23:58:52,55.1001,-105.2842,55.4,30,92,16.11
292,Port Moresby,PG,2021-04-08 00:00:59,-9.4431,147.1797,82.4,78,75,11.5
293,Ko Samui,TH,2021-04-08 00:00:59,9.5357,99.9357,81.54,72,69,2.71
294,Nizhniy Tsasuchey,RU,2021-04-08 00:00:59,50.5167,115.1333,44.64,41,15,6.29
295,Caravelas,BR,2021-04-08 00:01:00,-17.7125,-39.2481,73.47,87,99,11.68
296,Alofi,NU,2021-04-07 23:58:50,-19.0595,-169.9187,82.4,74,40,9.22
297,Lebu,CL,2021-04-08 00:01:00,-37.6167,-73.65,55.51,90,0,4.14
298,Tuy Hoa,VN,2021-04-07 23:59:39,13.0833,109.3,76.35,85,82,3.96
299,Binzhou,CN,2021-04-08 00:01:01,37.3667,118.0167,52.47,29,0,6.26
300,Naze,JP,2021-04-08 00:01:01,28.3667,129.4833,69.8,56,75,12.66
301,Baoding,CN,2021-04-08 00:01:02,38.8511,115.4903,51.44,29,2,2.3
302,Faanui,PF,2021-04-07 23:58:55,-16.4833,-151.75,81.55,66,77,12.01
303,Atar,MR,2021-04-08 00:00:43,20.5169,-13.0499,80.38,18,19,7.7
304,Tasiilaq,GL,2021-04-08 00:01:02,65.6145,-37.6368,15.8,67,8,2.3
305,Candolim,IN,2021-04-08 00:01:03,15.5181,73.7626,82.08,72,65,1.59
306,Zyuzelskiy,RU,2021-04-08 00:01:03,56.4856,60.1331,35.6,100,90,4.47
307,Jilib,SO,2021-04-08 00:01:03,0.4883,42.7854,78.8,80,3,4.05
308,Tigil,RU,2021-04-08 00:01:04,57.8,158.6667,21.31,82,86,9.66
309,Timmins,CA,2021-04-08 00:01:04,48.4669,-81.3331,46.4,100,90,9.22
310,Khani,GE,2021-04-08 00:01:04,41.9563,42.9566,57.2,62,0,2.3
311,Koulikoro,ML,2021-04-08 00:01:05,14.0,-7.75,84.2,9,95,7.72
312,Parnarama,BR,2021-04-08 00:01:05,-5.6817,-43.0933,75.16,68,74,1.57
313,Kama,RU,2021-04-08 00:01:05,56.3051,54.0936,33.69,96,87,1.43
314,El Dorado,US,2021-04-08 00:01:06,38.7666,-120.5177,62.01,31,67,9.06
315,Kupang,ID,2021-04-08 00:01:06,-10.1667,123.5833,80.1,79,28,2.8
316,Goderich,CA,2021-04-08 00:00:07,43.7501,-81.7165,69.8,52,88,13.8
317,Caconda,AO,2021-04-08 00:01:06,-13.7333,15.0667,63.16,73,93,2.75
318,Mabaruma,GY,2021-04-07 23:58:11,8.2,-59.7833,73.06,87,81,3.4
319,Halifax,CA,2021-04-08 00:01:07,44.6453,-63.5724,46.4,81,96,11.5
320,Rudbar,AF,2021-04-08 00:00:32,30.15,62.6,68.0,15,0,4.99
321,Astolfo Dutra,BR,2021-04-08 00:01:07,-21.3153,-42.8622,65.16,96,25,3.51
322,Presidencia Roque Saenz Pena,AR,2021-04-08 00:01:07,-26.7852,-60.4388,78.01,78,97,4.0
323,Fare,PF,2021-04-08 00:01:08,-16.7,-151.0167,81.48,59,57,9.55
324,Lebedinyy,RU,2021-04-08 00:01:08,58.5167,125.5167,20.88,83,98,8.61
325,Shawnee,US,2021-04-08 00:01:08,39.05,-95.7669,48.2,93,90,14.97
326,Khalilabad,IN,2021-04-08 00:01:09,26.775,83.0736,76.77,20,0,4.99
327,Joshimath,IN,2021-04-08 00:01:09,30.5667,79.5667,43.83,64,7,9.28
328,Bima,ID,2021-04-08 00:01:09,-8.4667,118.7167,80.4,86,99,1.21
329,Dauriya,RU,2021-04-08 00:01:10,49.9333,116.8667,42.44,36,12,7.0
330,Parati,BR,2021-04-08 00:01:10,-23.2178,-44.7131,68.7,95,61,3.62
331,Svetlaya,RU,2021-04-08 00:01:10,46.5389,138.3297,31.75,36,69,5.01
332,Calama,CL,2021-04-08 00:00:20,-22.4667,-68.9333,68.0,15,0,17.27
333,Saravena,CO,2021-04-08 00:01:11,6.9538,-71.8752,76.44,79,95,1.3
334,Karachi,PK,2021-04-07 23:56:56,24.9056,67.0822,77.0,38,0,5.75
335,Boma,GH,2021-04-08 00:01:12,7.0805,-2.1697,77.05,79,55,3.53
336,Rundu,NA,2021-04-08 00:01:12,-17.9333,19.7667,73.47,43,87,9.31
337,Atherton,GB,2021-04-07 23:59:34,53.5237,-2.4935,39.99,77,69,1.01
338,Melnikovo,RU,2021-04-08 00:01:13,56.5558,84.085,34.0,95,100,5.26
339,Sibolga,ID,2021-04-08 00:01:13,1.7427,98.7792,75.78,87,98,2.98
340,Sheksna,RU,2021-04-08 00:01:13,59.21,38.5107,34.56,97,100,11.61
341,Bubaque,GW,2021-04-08 00:01:14,11.2833,-15.8333,77.95,77,54,11.86
342,Batagay-Alyta,RU,2021-04-08 00:01:14,67.8006,130.4114,-8.66,92,70,2.21
343,Ewa Beach,US,2021-04-08 00:01:14,21.3156,-158.0072,78.8,47,20,11.5
344,Aztec,US,2021-04-08 00:01:15,36.8222,-107.9929,64.4,9,1,21.85
345,Cocachacra,PE,2021-04-08 00:01:15,-17.0883,-71.7575,69.96,81,86,3.83
346,Erenhot,CN,2021-04-08 00:01:15,43.6475,111.9767,41.94,43,0,9.06
347,Bambous Virieux,MU,2021-04-07 23:58:04,-20.3428,57.7575,80.01,83,75,8.05
348,Wattegama,LK,2021-04-08 00:01:16,6.7989,81.4808,71.49,92,100,1.92
349,Soe,ID,2021-04-08 00:00:58,-9.8607,124.284,73.0,79,13,0.54
350,Kattivakkam,IN,2021-04-08 00:01:16,13.2167,80.3167,77.0,88,40,2.3
351,Kletnya,RU,2021-04-08 00:01:16,53.3897,33.2171,32.0,100,100,11.18
352,Airai,TL,2021-04-08 00:01:17,-8.9266,125.4092,66.9,79,55,1.45
353,Raudeberg,NO,2021-04-08 00:01:17,61.9875,5.1352,30.99,84,100,5.39
354,North Bend,US,2021-04-07 23:57:01,43.4065,-124.2243,52.0,66,40,14.97
355,Souillac,MU,2021-04-08 00:01:17,-20.5167,57.5167,78.8,83,75,8.05
356,Novikovo,RU,2021-04-08 00:01:18,51.1537,37.8879,43.68,87,70,19.82
357,Salalah,OM,2021-04-08 00:01:18,17.0151,54.0924,77.0,69,0,3.44
358,Fort-Shevchenko,KZ,2021-04-08 00:01:18,44.5086,50.263,52.25,42,1,11.21
359,Terre Haute,US,2021-04-08 00:00:06,39.4667,-87.4139,75.2,53,1,18.41
360,Murray Bridge,AU,2021-04-08 00:00:09,-35.1167,139.2667,78.01,32,36,9.46
361,Guymon,US,2021-04-08 00:01:19,36.6828,-101.4816,62.6,34,1,19.57
362,Hofn,IS,2021-04-08 00:01:19,64.2539,-15.2082,27.41,69,100,20.2
363,Nizhnevartovsk,RU,2021-04-08 00:01:19,60.9344,76.5531,32.0,93,90,4.47
364,Ullapool,GB,2021-04-08 00:01:20,57.8987,-5.1604,37.0,74,100,1.01
365,Aktas,KZ,2021-04-08 00:01:20,49.7789,72.9608,33.8,86,0,8.95
366,Nemyriv,UA,2021-04-08 00:01:20,48.9708,28.8378,30.0,84,8,9.04
367,Port Shepstone,ZA,2021-04-08 00:01:21,-30.7414,30.455,71.37,84,20,13.71
368,Chazuta,PE,2021-04-08 00:01:21,-6.5742,-76.1367,82.4,74,40,4.61
369,Shimoda,JP,2021-04-08 00:01:21,34.6667,138.95,55.4,71,40,14.97
370,Kloulklubed,PW,2021-04-08 00:01:22,7.0419,134.2556,84.2,74,75,5.75
371,Vao,NC,2021-04-08 00:01:22,-22.6667,167.4833,76.48,73,69,16.37
372,Axim,GH,2021-04-08 00:01:22,4.8699,-2.2405,80.37,88,26,7.36
373,Bandarbeyla,SO,2021-04-08 00:01:23,9.4942,50.8122,75.6,64,21,3.67
374,Dunedin,NZ,2021-04-08 00:01:14,-45.8742,170.5036,63.0,65,10,10.0
375,Kununurra,AU,2021-04-08 00:01:23,-15.7667,128.7333,82.4,78,91,2.3
376,Metro,ID,2021-04-08 00:01:23,-5.1131,105.3067,74.79,85,91,4.09
377,Taoudenni,ML,2021-04-07 23:59:49,22.6783,-3.9836,84.07,15,3,9.35
378,Ulaangom,MN,2021-04-08 00:01:24,49.9811,92.0667,39.88,36,50,4.5
379,Balaipungut,ID,2021-04-08 00:01:24,1.05,101.2833,75.2,94,40,1.19
380,Coquimbo,CL,2021-04-08 00:01:24,-29.9533,-71.3436,60.8,88,75,8.05
381,Pangody,RU,2021-04-08 00:01:25,65.85,74.4859,-4.72,100,45,3.44
382,Oyama,JP,2021-04-08 00:01:25,36.3,139.8,57.0,40,40,3.44
383,Kortkeros,RU,2021-04-08 00:01:25,61.8106,51.5806,39.2,60,0,6.71
384,Custoias,PT,2021-04-08 00:01:26,41.1053,-7.321,53.01,74,100,2.75
385,La Plata,AR,2021-04-08 00:00:39,-34.9215,-57.9545,73.99,81,43,1.01
386,Saint-Georges,GD,2021-04-08 00:01:26,12.0564,-61.7485,78.64,74,94,12.59
387,Atbasar,KZ,2021-04-08 00:01:26,51.8,68.3333,35.94,94,100,8.77
388,Mahenge,TZ,2021-04-08 00:01:27,-8.6833,36.7167,61.92,91,78,2.89
389,Rawson,AR,2021-04-08 00:01:27,-43.3002,-65.1023,67.68,39,0,8.34
390,Egvekinot,RU,2021-04-08 00:01:27,66.3167,-179.1667,-2.58,77,9,3.29
391,Swan Hill,AU,2021-04-08 00:01:27,-35.3378,143.5544,76.23,26,0,3.47
392,Ahar,IR,2021-04-08 00:01:28,38.4774,47.0699,54.59,27,46,4.94
393,Rochegda,RU,2021-04-08 00:01:08,62.8,43.25,34.16,93,98,9.89
394,Archidona,ES,2021-04-08 00:01:28,37.0965,-4.3887,61.0,97,93,8.97
395,Wanning,CN,2021-04-07 23:59:30,18.8003,110.3967,76.03,84,21,3.0
396,Ginda,IN,2021-04-08 00:01:29,30.6945,78.4932,49.17,36,2,10.18
397,Oranjestad,AW,2021-04-07 23:59:21,12.524,-70.027,80.6,83,20,19.57
398,Glenwood Springs,US,2021-04-07 23:58:54,39.5505,-107.3248,62.6,41,19,11.5
399,Saint Anthony,US,2021-04-08 00:01:29,45.0205,-93.218,69.01,82,75,9.22
400,Aquiraz,BR,2021-04-08 00:01:30,-3.9014,-38.3911,84.2,74,0,12.66
401,Pandamatenga,BW,2021-04-08 00:01:30,-18.5278,25.627,62.78,69,35,4.94
402,Chimore,BO,2021-04-08 00:01:30,-16.9833,-65.1333,73.78,96,92,2.06
403,Dera Bugti,PK,2021-04-08 00:00:40,29.0307,69.151,69.12,28,0,4.32
404,Vila Velha,BR,2021-04-07 23:57:02,-20.3297,-40.2925,75.0,94,0,4.61
405,Jasper,US,2021-04-07 23:58:43,37.2001,-94.3502,55.4,54,90,13.8
406,Denpasar,ID,2021-04-07 23:57:34,-8.65,115.2167,80.6,89,20,3.44
407,Majene,ID,2021-04-08 00:00:38,-3.5403,118.9707,81.5,73,80,2.04
408,Maslova Pristan,RU,2021-04-08 00:01:31,50.4587,36.7408,35.6,93,75,17.9
409,Saldanha,ZA,2021-04-08 00:01:32,-33.0117,17.9442,60.8,82,44,8.05
410,Avera,US,2021-04-08 00:01:32,33.194,-82.5271,75.2,43,1,3.44
411,Katobu,ID,2021-04-07 23:58:22,-4.9408,122.5276,80.06,84,75,1.45
412,Marang,MY,2021-04-08 00:01:33,5.2056,103.2059,75.2,100,40,3.44
413,Bridlington,GB,2021-04-08 00:01:33,54.0831,-0.1919,39.2,70,90,6.91
414,Kaa-Khem,RU,2021-04-08 00:01:33,51.6833,94.7333,39.81,77,98,3.89
415,Cruzeiro Do Sul,BR,2021-04-08 00:01:33,-29.5128,-51.9853,71.01,100,60,2.21
416,Verkhnetulomskiy,RU,2021-04-08 00:01:34,68.6073,31.7962,33.8,86,75,8.95
417,Lokosovo,RU,2021-04-08 00:01:34,61.1333,74.8167,30.38,97,100,3.38
418,Innisfail,AU,2021-04-07 23:59:32,-17.5333,146.0333,81.55,74,94,4.56
419,Jimeta,NG,2021-04-08 00:01:35,9.2833,12.4667,88.38,14,92,3.31
420,Athni,IN,2021-04-08 00:01:35,16.7333,75.0667,80.8,33,57,8.57
421,Tiksi,RU,2021-04-08 00:01:35,71.6872,128.8694,-3.23,91,100,3.49
422,Pemberton,CA,2021-04-08 00:00:06,50.3164,-122.8027,37.4,87,90,4.61
423,Miri,MY,2021-04-08 00:01:36,4.4148,114.0089,77.0,94,40,5.59
424,Isangel,VU,2021-04-08 00:01:36,-19.55,169.2667,82.4,78,40,11.5
425,Veraval,IN,2021-04-08 00:01:36,20.9,70.3667,77.81,75,0,13.91
426,Sembakung,ID,2021-04-08 00:01:37,3.8167,117.25,75.99,96,87,1.34
427,Mayo,US,2021-04-08 00:01:37,38.8876,-76.5119,64.4,59,1,6.91
428,Goias,BR,2021-04-08 00:01:37,-15.5807,-49.6362,70.03,89,90,3.65
429,Hamilton,US,2021-04-08 00:01:37,39.1834,-84.5333,77.0,41,40,8.05
430,Grand Baie,MU,2021-04-08 00:01:38,-20.0182,57.5802,80.01,79,100,5.99
431,Arona,ES,2021-04-07 23:59:31,28.0996,-16.681,68.0,83,20,2.24
432,Placido De Castro,BR,2021-04-08 00:01:38,-10.3353,-67.1856,76.71,83,76,2.01
433,Yeppoon,AU,2021-04-08 00:01:39,-23.1333,150.7333,78.8,73,20,2.3
434,Carutapera,BR,2021-04-08 00:01:39,-1.195,-46.02,78.15,87,90,7.05
435,Dzhebariki-Khaya,RU,2021-04-08 00:01:39,62.2167,135.8,12.24,89,100,2.19
436,Anchorage,US,2021-04-08 00:01:39,61.2181,-149.9003,30.2,40,1,5.75
437,Cidreira,BR,2021-04-08 00:01:40,-30.1811,-50.2056,74.17,73,1,22.15
438,Hastings,GB,2021-04-08 00:01:40,50.8552,0.5729,39.2,65,58,5.75
439,Petropavlovsk-Kamchatskiy,RU,2021-04-08 00:01:40,53.0452,158.6483,33.8,60,100,2.24
440,San Andres,CO,2021-04-07 23:58:21,12.5847,-81.7006,82.4,78,75,10.36
441,Buritizeiro,BR,2021-04-08 00:01:41,-17.3511,-44.9622,71.67,74,100,3.22
442,Timbiqui,CO,2021-04-08 00:01:41,2.7717,-77.6654,75.92,93,100,3.94
443,Los Llanos De Aridane,ES,2021-04-07 23:58:33,28.6585,-17.9182,68.0,88,75,5.75
444,Krasnoarmeysk,RU,2021-04-08 00:01:42,51.0239,45.6969,45.0,85,61,5.01
445,Kalmunai,LK,2021-04-08 00:01:42,7.4167,81.8167,75.63,87,92,5.84
446,Hadejia,NG,2021-04-08 00:01:42,12.4498,10.0444,84.92,13,92,7.96
447,Oranjemund,NA,2021-04-08 00:01:42,-28.55,16.4333,58.37,94,2,4.52
448,Ponerihouen,NC,2021-04-08 00:01:43,-21.0833,165.4,79.02,72,60,10.07
449,Karlstad,SE,2021-04-07 23:58:49,59.3793,13.5036,26.6,74,57,3.44
450,Kisangani,CD,2021-04-08 00:01:43,0.5167,25.2,68.09,99,100,1.99
451,Kijang,KR,2021-04-08 00:01:44,35.2442,129.2139,53.6,71,0,2.3
452,Kenai,US,2021-04-08 00:01:44,60.5544,-151.2583,35.6,34,1,5.75
453,Qianan,CN,2021-04-08 00:01:44,44.9932,124.0581,38.75,16,0,7.72
454,Idrinskoye,RU,2021-04-08 00:01:44,54.3708,92.1358,31.33,97,96,1.97
455,Jega,NG,2021-04-08 00:01:45,12.2175,4.3792,88.74,14,31,5.99
456,Mariental,NA,2021-04-08 00:01:45,-24.6333,17.9667,73.63,48,31,10.0
457,Maraial,BR,2021-04-08 00:01:45,-8.7825,-35.8089,71.37,91,100,2.48
458,Leningradskiy,RU,2021-04-08 00:01:46,69.3833,178.4167,-6.27,90,89,8.39
459,Nisia Floresta,BR,2021-04-08 00:01:46,-6.0911,-35.2086,80.6,83,40,6.91
460,Cheremshan,RU,2021-04-08 00:01:47,54.6667,51.5,32.97,97,97,8.48
461,Anadyr,RU,2021-04-08 00:01:09,64.75,177.4833,-9.0,77,0,6.71
462,Riyadh,SA,2021-04-08 00:01:43,24.6877,46.7219,73.4,23,0,3.44
463,Oriximina,BR,2021-04-08 00:01:47,-1.7656,-55.8661,78.35,79,99,2.8
464,Basco,PH,2021-04-08 00:01:47,20.4487,121.9702,73.65,72,97,13.87
465,Panama City,PA,2021-04-07 23:59:43,8.9936,-79.5197,84.2,78,40,12.66
466,Taksimo,RU,2021-04-08 00:01:48,56.3444,114.8794,28.67,76,96,0.63
467,Lamu,KE,2021-04-08 00:01:48,-2.2717,40.902,80.6,89,20,3.44
468,Vikhorevka,RU,2021-04-08 00:01:48,56.1201,101.1636,33.01,100,90,11.18
469,Upata,VE,2021-04-07 23:58:04,8.0086,-62.3989,86.0,68,57,1.99
470,Pesochenskiy,RU,2021-04-08 00:01:49,54.1733,36.1094,39.2,100,100,4.47
471,Mangrol,IN,2021-04-08 00:01:49,21.1167,70.1167,77.76,74,0,12.1
472,Frumusica,RO,2021-04-08 00:01:49,47.5333,26.9,28.4,74,0,8.05
473,Celestun,MX,2021-04-08 00:01:50,20.8667,-90.4,79.23,75,99,13.69
474,Kudat,MY,2021-04-08 00:01:50,6.8837,116.8477,80.6,83,40,4.61
475,Doka,SD,2021-04-08 00:01:50,13.5167,35.7667,86.86,11,28,6.76
476,Honiara,SB,2021-04-08 00:01:42,-9.4333,159.95,82.13,76,100,7.31
477,Moroni,KM,2021-04-08 00:01:51,-11.7022,43.2551,79.93,82,17,9.35
478,Isla Mujeres,MX,2021-04-08 00:01:51,21.2311,-86.731,80.6,69,75,11.5
479,Dudinka,RU,2021-04-08 00:01:51,69.4058,86.1778,-0.51,87,13,7.99
480,Mwinilunga,ZM,2021-04-08 00:01:52,-11.7358,24.4293,62.13,93,86,3.49
481,Mitu,CO,2021-04-07 23:58:21,1.1983,-70.1733,73.13,97,87,0.25
482,Chase,CA,2021-04-08 00:01:52,50.8165,-119.6857,55.4,28,95,14.97
483,Lanzhou,CN,2021-04-08 00:01:52,36.0564,103.7922,46.99,76,5,1.7
484,Cooma,AU,2021-04-08 00:01:53,-36.2333,149.1333,55.4,100,90,8.05
485,Manjakandriana,MG,2021-04-08 00:01:53,-18.9167,47.8,64.4,88,75,6.91
486,Zholymbet,KZ,2021-04-08 00:01:53,51.7433,71.7122,35.55,96,100,8.3
487,Belmonte,BR,2021-04-08 00:01:54,-15.8631,-38.8828,75.2,83,40,1.14
488,Gao,ML,2021-04-08 00:01:54,16.6362,1.637,83.55,7,96,11.83
489,San Lorenzo,PY,2021-04-08 00:00:56,-25.3333,-57.5333,78.8,83,0,4.61
490,Peniche,PT,2021-04-08 00:01:54,39.3558,-9.3811,57.0,83,5,2.13
491,Barcelos,PT,2021-04-08 00:01:55,41.5388,-8.6151,57.99,71,0,3.44
492,Jacareacanga,BR,2021-04-08 00:01:55,-6.2222,-57.7528,78.08,83,79,1.72
493,Gornopravdinsk,RU,2021-04-08 00:01:55,60.05,69.9,32.13,92,100,2.89
494,Homer,US,2021-04-08 00:01:56,59.6425,-151.5483,35.6,44,20,4.61
495,Conchas,BR,2021-04-08 00:01:56,-23.0153,-48.0106,66.24,78,66,12.75
496,Taltal,CL,2021-04-08 00:01:56,-25.4,-70.4833,68.52,76,98,5.03
497,San Patricio,US,2021-04-08 00:01:56,28.017,-97.5169,84.2,65,1,10.36
498,Gazimurskiy Zavod,RU,2021-04-08 00:01:57,51.5461,118.3266,40.08,41,5,2.89
499,Barguzin,RU,2021-04-08 00:01:57,53.6167,109.6167,32.85,79,40,6.64
500,Beira,MZ,2021-04-08 00:01:57,-19.8436,34.8389,77.0,69,20,4.0
501,Gravdal,NO,2021-04-08 00:01:58,68.1214,13.5031,32.07,58,100,14.65
502,Tucurui,BR,2021-04-08 00:01:58,-3.7661,-49.6725,80.06,71,82,2.44
503,Zalesovo,RU,2021-04-08 00:01:58,53.9939,84.7431,27.59,94,87,5.93
504,Meulaboh,ID,2021-04-08 00:01:59,4.1363,96.1285,75.36,89,84,3.62
505,Mildura,AU,2021-04-08 00:01:59,-34.2,142.15,72.0,37,0,4.0
506,Teguise,ES,2021-04-08 00:01:59,29.0605,-13.564,64.4,72,20,4.61
507,Amga,RU,2021-04-07 23:59:53,60.8953,131.9608,12.58,83,89,3.65
508,Mirnyy,RU,2021-04-08 00:02:00,62.5353,113.9611,32.58,97,100,9.84
509,Aleksandrovskiy Zavod,RU,2021-04-08 00:02:00,50.9237,117.9374,40.87,37,12,3.42
510,Ardakan,IR,2021-04-08 00:02:00,32.31,54.0175,60.8,21,0,4.61
511,Warwick,US,2021-04-08 00:02:01,41.7001,-71.4162,54.0,76,20,5.75
512,Tarko-Sale,RU,2021-04-08 00:02:01,64.9225,77.785,24.57,94,100,5.97
513,Gobabis,NA,2021-04-08 00:02:01,-22.45,18.9667,63.34,64,10,10.0
514,Prince George,CA,2021-04-07 23:59:26,53.9166,-122.753,44.01,48,1,10.36
515,Hammerfest,NO,2021-04-08 00:02:02,70.6634,23.6821,28.4,100,75,8.05
516,Herat,AF,2021-04-08 00:02:02,34.5,62.0,56.89,26,27,3.31
517,Hualmay,PE,2021-04-08 00:02:02,-11.0964,-77.6139,69.93,86,85,8.37
518,Chissamba,AO,2021-04-08 00:02:03,-12.1667,17.3333,61.68,79,63,1.39
519,Najran,SA,2021-04-08 00:02:03,17.4924,44.1277,64.4,24,0,1.14
520,Puerto Madryn,AR,2021-04-08 00:02:04,-42.7692,-65.0385,66.33,52,15,8.81
521,Inta,RU,2021-04-08 00:02:04,66.0317,60.1659,26.98,87,95,5.53
522,Bako,ET,2021-04-08 00:02:04,5.7833,36.5667,63.5,82,73,3.85
523,Namatanai,PG,2021-04-08 00:02:04,-3.6667,152.4333,79.79,84,100,6.93
524,Bhag,PK,2021-04-08 00:02:05,29.0415,67.8239,76.23,8,0,5.5
525,Korla,CN,2021-04-07 23:59:16,41.7597,86.1469,57.29,31,100,11.25
526,Rocha,UY,2021-04-08 00:02:05,-34.4833,-54.3333,67.89,90,3,11.95
527,Ashqelon,IL,2021-04-08 00:02:05,31.6693,34.5715,62.6,51,0,4.61
528,Tanout,NE,2021-04-08 00:02:06,14.9709,8.8879,82.56,11,43,5.55
529,Sijunjung,ID,2021-04-08 00:02:06,-0.6876,100.9537,70.77,90,100,1.28
530,Baneh,IR,2021-04-08 00:02:05,35.9975,45.8853,52.79,37,100,1.5
531,Keti Bandar,PK,2021-04-08 00:02:07,24.1447,67.4497,79.16,65,0,8.5
532,Road Town,VG,2021-04-08 00:02:07,18.4167,-64.6167,77.0,78,40,11.5
533,Roma,US,2021-04-08 00:02:03,43.2128,-75.4557,62.6,39,1,3.44
534,Pacific Grove,US,2021-04-08 00:02:07,36.6177,-121.9166,60.8,55,1,9.22
535,Grevesmuhlen,DE,2021-04-08 00:02:08,53.8667,11.1833,37.0,88,82,11.99
536,Agirish,RU,2021-04-08 00:02:08,61.9247,63.0231,33.49,88,100,4.5
537,Zastron,ZA,2021-04-08 00:02:08,-30.3023,27.084,56.73,60,66,4.38
538,Uvira,CD,2021-04-08 00:02:09,-3.4067,29.1458,72.34,87,100,1.52
539,Asau,RO,2021-04-08 00:02:09,46.4333,26.4,30.0,93,0,3.44
540,Davila,PH,2021-04-08 00:02:09,18.4726,120.5763,75.2,78,20,1.14
541,Myitkyina,MM,2021-04-08 00:02:09,25.3833,97.4,68.22,70,67,2.39
542,Vostok,RU,2021-04-08 00:02:10,46.4856,135.8833,21.94,56,99,6.64
543,Acarau,BR,2021-04-07 23:57:27,-2.8856,-40.12,80.62,80,100,16.22
544,Kaseda,JP,2021-04-08 00:02:10,31.4167,130.3167,53.6,82,75,3.44
545,Ormara,PK,2021-04-08 00:02:10,25.2088,64.6357,81.9,33,0,8.21
546,Boddam,GB,2021-04-08 00:02:11,57.4667,-1.7833,33.01,69,99,4.61
547,Constitucion,CL,2021-04-07 23:58:09,-35.3333,-72.4167,56.77,80,100,9.33
548,Epe,NG,2021-04-08 00:02:11,6.5841,3.9834,79.72,89,42,5.37
549,Quatre Cocos,MU,2021-04-08 00:02:12,-20.2078,57.7625,80.01,83,75,8.05
550,Neryungri,RU,2021-04-08 00:02:12,56.6709,124.6491,13.68,86,97,4.07
551,Vaitape,PF,2021-04-08 00:02:12,-16.5167,-151.75,81.54,66,81,11.97
552,Kayerkan,RU,2021-04-08 00:02:13,69.3497,87.7602,-4.41,99,72,2.91
553,Ossora,RU,2021-04-08 00:02:13,59.2353,163.0719,17.19,87,95,3.4
554,Jiaocheng,CN,2021-04-08 00:02:13,24.6774,116.1389,65.68,87,100,1.23
555,Cachoeirinha,BR,2021-04-08 00:02:14,-29.9511,-51.0939,75.0,78,0,10.36
556,Itupiranga,BR,2021-04-08 00:02:14,-5.1347,-49.3267,77.32,81,85,2.51
557,Melfort,CA,2021-04-08 00:02:14,52.8667,-104.6177,68.0,19,5,19.57
558,Ordu,TR,2021-04-08 00:02:15,40.9086,37.6845,51.8,100,0,1.14
559,Vuktyl,RU,2021-04-08 00:02:15,63.8567,57.3094,28.47,91,92,4.88
560,Greytown,ZA,2021-04-08 00:02:15,-29.0642,30.5928,55.18,97,68,3.36
561,Victoria Point,AU,2021-04-08 00:02:16,-27.5833,153.3,77.0,81,37,1.99
562,Santo Antonio Do Ica,BR,2021-04-08 00:02:16,-3.1022,-67.9397,74.59,94,100,1.12
563,Bathsheba,BB,2021-04-08 00:02:16,13.2167,-59.5167,78.8,65,20,11.5
564,Xichang,CN,2021-04-08 00:02:16,27.8964,102.2634,51.51,84,100,4.0
